"BirdID","date.time","Index","x","y","z","speed_2d","behaviour","annotation.method"
6381,2018-07-04 10:02:14,29,-0.0676352705410822,0.0905957656326933,1.07684777288302,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,30,-0.0816633266533066,0.14574101427868,1.01272638277044,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,31,-0.194889779559118,0.0905957656326933,0.99657366617719,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,32,-0.190881763527054,0.118168389955687,1.02153695545766,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,33,-0.201402805611222,0.0610536681437715,0.994615761135585,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,34,-0.234468937875752,0.0438207779419005,0.990210474791973,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,35,-0.399799599198397,0.0423436730674545,0.949583945178659,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,36,-0.329659318637275,0.0566223535204333,0.955457660303475,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,37,-0.170841683366733,0.102412604628262,1.0367107195301,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,38,-0.0375751503006012,0.0502215657311669,1.10376896720509,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,39,0.0250501002004008,0.0580994583948794,1.10034263338228,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,40,-0.094188376753507,0.0566223535204333,1.0362212432697,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:14,41,-0.106713426853707,0.0738552437223043,1.00244738130201,0.0264201682659768,"beg","video"
6381,2018-07-04 10:02:27,1,-0.166332665330661,0.0566223535204333,0.98580518844836,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,2,-0.103206412825651,0.0452978828163466,1.02985805188448,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,3,-0.0771543086172345,0.052191038897095,1.03181595692609,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,4,-0.114228456913828,0.0182176267848351,1.0004894762604,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,5,-0.0445891783567134,0.051206302314131,1.04111600587372,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,6,0.0330661322645291,0.0270802560315116,1.09202153695546,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,7,0.0275551102204409,0.0418513047759724,1.06803720019579,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,8,-0.0485971943887776,0.017232890201871,1.01321585903084,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,9,-0.0445891783567134,0.0265878877400295,1.13264806656877,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,10,-0.0150300601202405,0.0315115706548498,1.0714635340186,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,11,-0.0506012024048096,-0.00590841949778434,0.954478707782673,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,12,-0.0976953907815631,-0.0068931560807484,0.944199706314244,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,13,-0.236973947895792,-0.00196947316592811,0.981399902104748,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,14,-0.152805611222445,0.0654849827671098,1.04013705335291,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,15,-0.0956913827655311,0.0265878877400295,0.974057758198727,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,16,0.0531062124248497,0.0152634170359429,1.11013215859031,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,17,0.0666332665330661,0.00837026095519449,1.06265296133138,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,18,-0.0030060120240481,-0.000492368291482029,1.09593734703867,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,19,-0.0991983967935872,0.00935499753815854,0.995105237395986,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,20,-0.133266533066132,0.0438207779419005,0.995594713656388,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,21,-0.13627254509018,0.0595765632693255,1.01664219285365,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,22,-0.117234468937876,0.0585918266863614,1.01713166911405,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,23,-0.1312625250501,0.0743476120137863,1.01321585903084,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,24,-0.226452905811623,0.034958148695224,0.989720998531571,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,25,-0.195891783567134,0.0802560315115707,1.02790014684288,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,26,-0.145791583166333,0.0649926144756278,1.03768967205091,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:27,27,-0.17434869739479,0.0428360413589365,1.00783162016642,0.0558407593606916,"beg","video"
6381,2018-07-04 10:02:40,1,-0.170340681362725,0.140324963072378,0.988742046010768,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,2,-0.159819639278557,0.161004431314623,1.01468428781204,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,3,-0.126753507014028,0.152141802067947,1.02741067058248,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,4,-0.0330661322645291,0.156080748399803,1.05188448360255,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,5,-0.00551102204408818,0.142786804529788,1.05482134116495,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,6,-0.0345691382765531,0.142294436238306,1.02790014684288,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,7,-0.101202404809619,0.149187592319055,1.00293685756241,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,8,-0.108717434869739,0.129492860659774,1.00587371512482,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,9,-0.113226452905812,0.151649433776465,1.01174743024963,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,10,-0.155310621242485,0.134416543574594,0.992657856093979,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,11,-0.157314629258517,0.128508124076809,1.01517376407244,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,12,-0.215931863727455,0.136878385032004,0.970631424375918,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,13,-0.189879759519038,0.121614967996061,1.02447381302007,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,14,-0.168336673346693,0.0994583948793698,1.02349486049927,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,15,-0.0731462925851703,0.135401280157558,1.05188448360255,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,16,-0.0460921843687375,0.122599704579025,1.05041605482134,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,17,-0.0205410821643287,0.129000492368291,1.05335291238375,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,18,-0.0571142284569138,0.134908911866076,1.02153695545766,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,19,-0.093186372745491,0.138847858197932,0.999021047479197,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,20,-0.1187374749499,0.133924175283112,0.965247185511503,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,21,-0.093687374749499,0.143771541112752,1.0367107195301,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,22,-0.0906813627254509,0.121122599704579,0.941262848751836,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,23,-0.132264529058116,0.126538650910881,1.04062652961331,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,24,-0.25501002004008,0.0797636632200886,1.02398433675967,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,25,-0.243486973947896,0.13343180699163,0.992657856093979,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,26,-0.202905811623247,0.132939438700148,0.941262848751836,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,27,-0.0551102204408818,0.189069423929099,1.05482134116495,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,28,0.0275551102204409,0.103889709502708,1.06803720019579,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,29,0.0966933867735471,0.127031019202363,1.1071953010279,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,30,-0.0480961923847695,0.165435745937962,0.983847283406755,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,31,-0.107214428857715,0.168882323978336,0.973078805677925,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,32,-0.125250501002004,0.147710487444609,0.996084189916789,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,33,-0.108717434869739,0.157557853274249,1.01762114537445,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,34,-0.1187374749499,0.169374692269818,1.02349486049927,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,35,-0.180360721442886,0.141802067946824,0.998531571218796,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,36,-0.146793587174349,0.162973904480551,1.00832109642682,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,37,-0.107715430861723,0.148695224027573,1.01370533529124,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,38,-0.101202404809619,0.149679960610537,1.01125795398923,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,39,-0.0501002004008016,0.161496799606105,1.03181595692609,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,40,0.0140280561122244,0.142786804529788,1.06118453255017,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,41,0.0290581162324649,0.137370753323486,1.06020558002937,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,42,-0.0851703406813627,0.149187592319055,1.00930004894763,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,43,-0.115731462925852,0.149679960610537,1.01223690651003,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,44,-0.128256513026052,0.134416543574594,0.999021047479197,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,45,-0.129258517034068,0.145248645987198,1.00538423886441,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,46,-0.140280561122244,0.144756277695716,1.01027900146843,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,47,-0.164829659318637,0.133924175283112,0.988252569750367,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,48,-0.187875751503006,0.14574101427868,0.994615761135585,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,49,-0.253006012024048,0.152634170359429,0.693098384728341,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,50,-0.0826653306613226,0.14327917282127,1.09544787077827,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,51,0.0656312625250501,0.118660758247169,1.04650024473813,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,52,0.100701402805611,0.13343180699163,1.09251101321586,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,53,0.00501002004008016,0.123584441161989,1.02692119432208,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,54,-0.0450901803607214,0.123584441161989,0.987763093489966,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,55,-0.062625250501002,0.117183653372723,1.0367107195301,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,56,-0.0556112224448898,0.113244707040867,0.976994615761136,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,57,-0.133266533066132,0.121614967996061,1.01125795398923,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,58,-0.268537074148297,0.105366814377154,0.969652471855115,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,59,-0.227454909819639,0.107336287543082,1.02692119432208,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,60,-0.0971943887775551,0.10192023633678,0.951541850220264,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,61,-0.0776553106212425,0.143771541112752,1.04894762604014,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,62,0.0370741482965932,0.127523387493845,1.0699951052374,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,63,0.095190380761523,0.113737075332349,1.06069505628977,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,64,0.0385771543086172,0.128015755785327,1.0347528144885,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,65,-0.0410821643286573,0.116691285081241,1.01615271659325,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,66,-0.0791583166332665,0.124569177744953,0.998042094958394,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,67,-0.061623246492986,0.128508124076809,1.02447381302007,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,68,-0.0751503006012024,0.123092072870507,1.01762114537445,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,69,-0.0886773547094188,0.123584441161989,1.02153695545766,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,70,-0.227955911823647,0.107828655834564,0.941262848751836,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,71,-0.18436873747495,0.114229443623831,1.00538423886441,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,72,-0.0821643286573146,0.105366814377154,1.04307391091532,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,73,-0.00751503006012024,0.107828655834564,1.05482134116495,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,74,0.0280561122244489,0.103889709502708,1.05873715124816,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,75,0.0365731462925852,0.0974889217134417,1.05775819872736,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,76,-0.0155310621242485,0.0915805022156573,1.04013705335291,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,77,-0.093687374749499,0.085672082717873,0.993147332354381,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,78,-0.0986973947895792,0.100935499753816,1.01566324033284,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,79,-0.106713426853707,0.105859182668636,0.998531571218796,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,80,-0.100701402805611,0.111275233874938,1.03230543318649,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,81,-0.124749498997996,0.0984736582964057,1.02985805188448,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,82,-0.23997995991984,0.0728705071393402,0.962799804209496,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,83,-0.182364729458918,0.101427868045298,1.07831620166422,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,84,-0.207915831663327,0.0699162973904481,1.01664219285365,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,85,-0.0420841683366733,0.105859182668636,0.986784140969163,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,86,0.0125250501002004,0.107336287543082,1.05775819872736,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,87,0.0335671342685371,0.115706548498277,1.11355849241312,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,88,-0.0911823647294589,0.102904972919744,0.983847283406755,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,89,-0.113226452905812,0.0871491875923191,0.988252569750367,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,90,-0.122244488977956,0.107336287543082,1.01027900146843,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,91,-0.217434869739479,0.125553914327917,0.978952520802741,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,92,-0.175350701402806,0.0945347119645495,0.977973568281938,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,93,-0.32064128256513,0.10192023633678,0.924131179637788,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,94,-0.281062124248497,0.133924175283112,0.993636808614782,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,95,-0.210921843687375,0.0994583948793698,1.00832109642682,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,96,-0.152805611222445,0.135401280157558,1.00978952520803,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,97,-0.0215430861723447,0.134416543574594,1.06754772393539,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,98,0.0425851703406814,0.133924175283112,1.09300048947626,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,99,-0.032064128256513,0.108321024126046,1.02300538423886,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,100,-0.102705410821643,0.100443131462334,0.986294664708762,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,101,-0.127254509018036,0.112259970457903,1.01517376407244,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,102,-0.125751503006012,0.113244707040867,1.01076847772883,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,103,-0.127254509018036,0.117676021664205,1.02790014684288,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,104,-0.202905811623247,0.110782865583456,0.949583945178659,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,105,-0.209919839679359,0.127031019202363,1.00832109642682,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,106,-0.223446893787575,0.114721811915313,0.98580518844836,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,107,-0.160821643286573,0.121122599704579,1.01762114537445,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,108,-0.0185370741482966,0.13835548990645,1.09495839451787,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,109,0.00901803607214429,0.107336287543082,1.06705824767499,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,110,-0.115230460921844,0.16740521910389,1.22075379344102,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,111,-0.0861723446893788,0.068931560807484,0.938815467449829,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,112,-0.0656312625250501,0.0945347119645495,1.0342633382281,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,113,-0.0706412825651303,0.10438207779419,1.06852667645619,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,114,-0.0896793587174349,0.0969965534219596,1.01615271659325,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,115,-0.283066132264529,0.0827178729689808,0.913852178169359,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,116,-0.230961923847695,0.0679468242245199,0.997063142437592,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,117,-0.142785571142285,0.0881339241752831,1.02643171806167,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,118,0.108717434869739,0.0930576070901034,1.1424375917768,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,119,0.170841683366733,0.0359428852781881,1.09691629955947,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,120,0.0360721442885772,0.0645002461841457,1.04894762604014,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,121,-0.0445891783567134,0.0718857705563762,0.990210474791973,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,122,-0.0490981963927856,0.0709010339734121,1.01321585903084,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,123,-0.0355711422845691,0.034465780403742,0.999021047479197,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,124,-0.0190380761523046,0.0354505169867061,0.992168379833578,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,125,-0.062625250501002,0.0329886755292959,0.99657366617719,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,126,-0.00501002004008016,0.0246184145741014,1.01811062163485,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,127,-0.00250501002004008,0.0152634170359429,1.02104747919726,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,128,0.0986973947895792,0.0423436730674545,1.07488986784141,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,129,0.137775551102204,0.0295420974889217,1.08810572687225,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,130,0.147294589178357,-0.00196947316592811,1.07978463044542,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,131,0.108717434869739,0.00541605120630231,1.04894762604014,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,132,0.0190380761523046,0.00984736582964057,1.01468428781204,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,133,-0.0230460921843687,0.000984736582964057,0.993147332354381,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,134,-0.0160320641282565,0.0142786804529788,1.00978952520803,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,135,-0.0460921843687375,0.00590841949778434,1.00440528634361,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,136,-0.06312625250501,-0.00738552437223043,1.04258443465492,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,137,-0.150300601202405,0.00295420974889217,1.00440528634361,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,138,-0.145290581162325,0.0256031511570655,1.00734214390602,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,139,-0.092685370741483,0.0364352535696701,1.04601076847773,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,140,-0.00150300601202405,0.0226489414081733,1.06901615271659,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,141,0.0245490981963928,0.000492368291482029,1.05873715124816,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,142,0.0250501002004008,0.0187099950763171,1.04698972099853,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,143,-0.0120240480961924,0.0201870999507632,1.04698972099853,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,144,-0.0851703406813627,0.00787789266371246,0.99657366617719,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,145,-0.0961923847695391,0.0413589364844904,0.916299559471366,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,146,-0.135771543086172,0.0891186607582472,1.19627998042095,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,147,-0.0711422845691383,0.017232890201871,0.93930494371023,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,148,-0.119238476953908,-0.0103397341211226,0.95007342143906,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,149,-0.285070140280561,0.0103397341211226,0.990210474791973,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,150,-0.258517034068136,0.103397341211226,1.05971610376897,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,151,-0.261523046092184,0.0443131462333826,0.922662750856583,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,152,-0.0405811623246493,0.0925652387986214,1.07880567792462,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,153,0.103707414829659,0.0285573609059577,1.11894273127753,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,154,0.0691382765531062,0.00787789266371246,1.05775819872736,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,155,-0.1187374749499,0.0438207779419005,0.976994615761136,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,156,-0.11372745490982,0.0379123584441162,1.02104747919726,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,157,-0.145791583166333,0.051698670605613,0.992168379833578,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,158,-0.152304609218437,0.0497291974396849,1.03866862457171,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,159,-0.155811623246493,0.132447070408666,1.05237395986295,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,160,-0.210921843687375,0.126538650910881,0.94273127753304,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,161,-0.203406813627255,0.0669620876415559,1.04307391091532,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,162,-0.170841683366733,0.0999507631708518,1.04601076847773,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,163,-0.0235470941883768,0.118168389955687,1.05726872246696,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,164,0.0485971943887776,0.0768094534711965,1.07586882036221,0.0432583316959973,"beg","video"
6381,2018-07-04 10:02:40,165,-0.00951903807615231,0.0251107828655835,1.03034752814489,0.0432583316959973,"beg","video"
